Geo_FIPS,Geo_NAME,Geo_QNAME,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,Geo_BG,Geo_CITY,Geo_MSAMSA,Geo_ZC,ORG_DENSITY,ORG_TOT_POP,ORG_TOT_POP1,ORG_URBANPOP,ORG_RURALPOP,ORG_MEDAGE,ORG_HOUSEUNITS,ORG_OCCUNIT,ORG_VACUNIT,ORG_VACUNITRNT,ORG_VACUNITRNO,ORG_VACUNITSAL,ORG_VACUNITSNO,ORG_VACUNITSEA,ORG_VACUNITMIG,ORG_VACUNITOTH,ORG_HOUSEUNITS1,ORG_OOCCHH,ORG_ROCCHH,ORG_HOUSEUNITS2,ORG_S_1D,ORG_S_1A,ORG_S_2,ORG_S_3_4,ORG_S_5_9,ORG_S_10_19,ORG_S_50P,ORG_STRAILER,ORG_SOTHER,ORG_HOUSEUNITS3,ORG_RNTL250,ORG_RNT25L50,ORG_RNT50L75,ORG_RNT75L100,ORG_RNT100L125,ORG_RENTNOCASH,ORG_HOUSEUNITS4,ORG_MORTANY,ORG_NOMORT,ORG_HOUSEUNITS6,ORG_BLT_10P,ORG_BLT_00_09,ORG_BLT_90_99,ORG_BLT_80_89,ORG_BLT_70_79,ORG_BLT_60_69,ORG_BLT_50_59,ORG_BLT_40_49,ORG_BLT_L39,ORG_HOUSEUNITS7,ORG_MOV_10P,ORG_MOV_00_09,ORG_MOV_90_99,ORG_MOV_80_89,ORG_MOV_70_79,ORG_MOV_L69,ORG_AVGHHINC,ORG_EASIDAYPOP,ORG_POP90,ORG_POP00,ORG_POP10,ORG_POP20,ORG_POP25,ORG_HH90,ORG_HH00,ORG_HH10,ORG_HH20,ORG_HH25
"530330073002","530330073002","530330073002, 53033007300, King, Washington","00","53","033","007300","2",,,,16659.1,1619,1619,1619,0,48.3,1614,1102,512,451,1,1,0,3,0,56,1614,91,1011,1614,0,0,0,0,0,41,991,0,0,1614,245,207,188,121,0,0,91,25,66,1614,442,587,379,0,36,53,46,0,71,1614,958,144,0,0,0,0,71205,16604,269,1163,1370,1619,1679,193,504,902,1102,1155
"530330073003","530330073003","530330073003, 53033007300, King, Washington","00","53","033","007300","3",,,,13273.1,1946,1946,1946,0,35,1502,1333,169,73,5,12,2,71,0,6,1502,249,1084,1502,26,0,0,0,9,36,1204,0,0,1502,0,12,63,68,136,16,249,209,40,1502,511,793,159,0,0,0,0,0,39,1502,1110,205,18,0,0,0,183714,17899,176,246,1613,1946,2033,120,124,1091,1333,1398
"530330074011","530330074011","530330074011, 53033007401, King, Washington","00","53","033","007401","1",,,,54325.3,1234,1234,1234,0,33,942,888,54,21,5,4,2,16,0,6,942,195,693,942,54,0,0,0,34,187,294,0,0,942,0,0,61,293,189,21,195,128,67,942,188,0,0,83,106,337,136,0,92,942,683,147,42,7,9,0,111186,317,1564,1786,1081,1234,1289,1152,1261,768,888,931
"530330074012","530330074012","530330074012, 53033007401, King, Washington","00","53","033","007401","2",,,,39170.8,1094,1094,1094,0,32.2,884,825,59,41,5,2,0,3,0,8,884,90,735,884,0,124,0,0,27,63,262,0,0,884,50,9,33,189,210,0,90,70,20,884,285,80,30,38,103,115,57,29,147,884,698,80,43,4,0,0,111727,851,937,1063,917,1094,1144,697,753,683,825,866
"530330074013","530330074013","530330074013, 53033007401, King, Washington","00","53","033","007401","3",,,,48379.6,1148,1148,1148,0,33,905,825,80,47,3,1,0,11,0,18,905,210,615,905,15,0,0,0,39,145,244,0,0,905,0,0,12,165,169,64,210,150,60,905,211,6,125,8,50,209,60,31,205,905,655,114,43,13,0,0,103952,1228,331,380,981,1148,1198,245,268,696,825,864
"530330074014","530330074014","530330074014, 53033007401, King, Washington","00","53","033","007401","4",,,,52568.3,1355,1355,1355,0,32.2,1013,958,55,31,7,4,0,7,0,6,1013,163,795,1013,61,0,0,18,38,621,32,0,0,1013,0,0,49,302,175,68,163,133,30,1013,260,16,77,6,69,134,89,71,291,1013,764,123,65,6,0,0,72559,409,1083,1124,1136,1355,1416,767,809,793,958,1005
"530330074021","530330074021","530330074021, 53033007402, King, Washington","00","53","033","007402","1",,,,46493.5,2028,2028,2028,0,31.2,1475,1405,70,50,3,7,0,4,0,6,1475,283,1122,1475,111,14,0,111,53,226,320,0,0,1475,0,14,58,521,332,10,283,254,29,1475,346,103,97,114,93,77,119,92,434,1475,1145,235,20,5,0,0,86224,1842,1225,1479,1772,2028,2118,862,1047,1212,1405,1474
"530330074022","530330074022","530330074022, 53033007402, King, Washington","00","53","033","007402","2",,,,64015.4,1827,1827,1827,0,31.3,1282,1193,89,83,0,1,1,3,0,1,1282,134,1059,1282,0,14,11,0,13,279,392,0,0,1282,28,77,214,312,186,0,134,110,24,1282,314,117,136,77,68,88,50,9,423,1282,1022,167,4,0,0,0,64572,671,469,1671,1563,1827,1904,329,1146,1000,1193,1252
"530330074023","530330074023","530330074023, 53033007402, King, Washington","00","53","033","007402","3",,,,76670.8,1847,1847,1847,0,32.7,1511,1420,91,61,3,1,1,7,0,18,1511,162,1258,1511,0,0,0,0,74,163,734,0,0,1511,231,66,185,355,226,0,162,125,37,1511,345,74,38,91,163,260,16,11,513,1511,1170,170,69,0,11,0,54884,737,1273,1429,1586,1847,1931,942,1044,1204,1420,1490
"530330075001","530330075001","530330075001, 53033007500, King, Washington","00","53","033","007500","1",,,,31881,1342,1342,1342,0,36.9,1091,1017,74,46,5,10,1,7,0,5,1091,127,890,1091,27,11,0,0,175,257,320,0,0,1091,56,115,65,92,280,0,127,84,43,1091,266,8,29,114,56,63,108,7,440,1091,830,120,42,8,12,5,102148,754,1180,1161,1136,1342,1403,902,872,850,1017,1067
"530330075002","530330075002","530330075002, 53033007500, King, Washington","00","53","033","007500","2",,,,29314.5,1560,1560,1560,0,32,1082,1032,50,39,3,5,0,2,0,1,1082,180,852,1082,79,48,0,118,112,129,273,0,0,1082,0,24,44,162,180,0,180,150,30,1082,313,236,0,33,43,76,160,42,179,1082,853,156,23,0,0,0,80027,1981,573,1071,1295,1560,1631,388,683,846,1032,1083
"530330075003","530330075003","530330075003, 53033007500, King, Washington","00","53","033","007500","3",,,,34950.1,1862,1862,1862,0,32.9,1298,1213,85,38,2,14,4,19,0,8,1298,210,1003,1298,42,22,88,181,220,221,161,0,0,1298,18,14,12,412,294,49,210,176,34,1298,314,92,13,97,48,129,133,31,441,1298,985,159,26,32,11,0,76078,1006,1382,1500,1590,1862,1943,899,957,1023,1213,1271
"530330075004","530330075004","530330075004, 53033007500, King, Washington","00","53","033","007500","4",,,,18266.8,1672,1672,1672,0,32.7,1172,1024,148,60,9,57,5,12,0,5,1172,240,784,1172,122,44,0,12,47,230,143,0,0,1172,0,0,0,248,134,33,240,211,29,1172,310,150,24,53,42,27,0,35,531,1172,825,165,24,10,0,0,114407,1449,1333,890,1403,1672,1740,782,510,838,1024,1074
"530330075005","530330075005","530330075005, 53033007500, King, Washington","00","53","033","007500","5",,,,14632,1016,1016,1016,0,31.4,705,668,37,20,2,2,2,1,0,10,705,112,556,705,55,0,15,126,19,243,21,0,0,705,0,17,116,113,111,0,112,88,24,705,172,12,26,123,101,62,34,15,160,705,547,64,43,14,0,0,67942,382,901,932,858,1016,1064,583,625,557,668,702
"530330076001","530330076001","530330076001, 53033007600, King, Washington","00","53","033","007600","1",,,,20430.5,1346,1346,1346,0,34.7,722,702,20,12,1,2,0,3,0,2,722,253,449,722,240,83,25,22,15,223,0,0,0,722,14,0,41,66,126,0,253,197,56,722,188,85,19,0,20,29,70,13,298,722,530,97,50,9,5,11,113173,1036,1128,1124,1137,1346,1402,578,564,584,702,735
"530330076002","530330076002","530330076002, 53033007600, King, Washington","00","53","033","007600","2",,,,17155.6,1414,1414,1414,0,34.5,837,795,42,16,3,9,4,1,0,9,837,225,570,837,150,154,44,92,30,181,41,0,0,837,39,42,16,49,30,26,225,189,36,837,215,104,77,52,63,58,55,14,199,837,611,104,56,16,0,8,112737,1851,1048,1110,1179,1414,1475,517,598,653,795,833
"530330076003","530330076003","530330076003, 53033007600, King, Washington","00","53","033","007600","3",,,,19103.7,1385,1385,1385,0,34,820,790,30,24,1,1,1,1,0,2,820,202,588,820,62,30,17,82,43,289,77,0,0,820,17,10,24,182,139,0,202,139,63,820,208,46,0,0,46,45,44,14,417,820,627,112,42,0,9,0,113630,891,961,1026,1182,1385,1450,566,590,665,790,830
"530330077001","530330077001","530330077001, 53033007700, King, Washington","00","53","033","007700","1",,,,8789.6,1342,1342,1342,0,40,660,615,45,17,2,7,4,3,0,12,660,423,192,660,552,0,49,0,0,14,0,0,0,660,0,0,0,18,85,0,423,332,91,660,140,11,12,0,58,13,121,40,265,660,390,63,33,79,12,38,105069,720,1364,1185,1171,1342,1402,571,528,530,615,645
"530330077002","530330077002","530330077002, 53033007700, King, Washington","00","53","033","007700","2",,,,12073.3,1085,1085,1085,0,37.6,523,499,24,13,0,6,1,3,0,1,523,334,165,523,394,31,30,13,0,12,0,0,0,523,0,0,0,39,0,0,334,283,51,523,105,44,48,87,3,27,73,13,123,523,315,114,27,26,11,6,139266,798,772,794,963,1085,1131,302,361,437,499,523
"530330077003","530330077003","530330077003, 53033007700, King, Washington","00","53","033","007700","3",,,,12905.4,1209,1209,1209,0,34.3,555,523,32,16,0,6,1,0,0,9,555,301,222,555,327,99,10,0,32,34,21,0,0,555,35,0,44,11,56,0,301,255,46,555,132,53,4,51,48,40,35,18,174,555,371,108,35,0,0,9,147573,945,396,885,1004,1209,1257,146,395,429,523,546
"530330077004","530330077004","530330077004, 53033007700, King, Washington","00","53","033","007700","4",,,,21590.8,1563,1563,1563,0,33.5,957,894,63,35,3,7,6,1,0,11,957,345,549,957,143,216,0,46,115,213,0,0,0,957,0,0,74,95,256,0,345,301,44,957,221,146,18,192,19,56,73,59,173,957,686,176,32,0,0,0,132147,1181,1476,1126,1338,1563,1633,748,631,756,894,938
"530330078001","530330078001","530330078001, 53033007800, King, Washington","00","53","033","007800","1",,,,4595.4,1433,1433,1433,0,54.3,683,632,51,8,4,11,4,11,0,13,683,534,98,683,617,0,0,0,0,15,0,0,0,683,0,0,0,0,34,25,534,325,209,683,145,0,47,91,85,24,64,19,208,683,346,100,94,41,22,29,356184,1539,1703,1255,1235,1433,1499,706,556,538,632,664
"530330078002","530330078002","530330078002, 53033007800, King, Washington","00","53","033","007800","2",,,,9430.7,1782,1782,1782,0,43.7,738,705,33,5,1,3,3,5,0,16,738,564,141,738,577,0,51,16,12,49,0,0,0,738,0,0,0,21,0,0,564,414,150,738,169,27,32,10,18,0,36,16,430,738,419,142,79,24,26,15,240938,5473,1484,1480,1527,1782,1860,551,573,595,705,740
"530330078003","530330078003","530330078003, 53033007800, King, Washington","00","53","033","007800","3",,,,11320.7,1365,1365,1365,0,40.1,604,577,27,3,2,3,1,4,0,14,604,389,188,604,348,83,0,44,29,0,0,0,0,604,0,0,10,67,54,0,389,292,97,604,156,27,31,3,3,3,12,42,327,604,374,58,75,33,12,25,145557,1568,1187,1079,1152,1365,1421,535,464,481,577,603
"530330078004","530330078004","530330078004, 53033007800, King, Washington","00","53","033","007800","4",,,,7238.2,1412,1412,1412,0,43.2,595,567,28,6,0,6,0,4,0,12,595,471,96,595,532,0,35,0,0,0,0,0,0,595,0,0,0,15,19,0,471,344,127,595,132,15,3,17,4,16,61,3,344,595,331,81,86,30,11,28,238174,1151,878,1283,1231,1412,1476,300,514,488,567,595
"530330079001","530330079001","530330079001, 53033007900, King, Washington","00","53","033","007900","1",,,,16215.3,1209,1209,1209,0,31.7,633,589,44,25,4,1,1,3,0,10,633,172,417,633,225,0,43,16,0,0,297,8,0,633,0,0,0,19,160,0,172,151,21,633,192,187,14,0,10,0,0,0,230,633,441,84,44,20,0,0,89079,702,980,630,1025,1209,1263,395,254,493,589,618
"530330079002","530330079002","530330079002, 53033007900, King, Washington","00","53","033","007900","2",,,,18483.5,1319,1319,1319,0,32.1,658,626,32,19,1,2,0,5,0,5,658,181,445,658,183,47,112,17,43,0,81,0,0,658,37,71,0,98,66,36,181,151,30,658,167,83,20,63,41,60,4,11,209,658,465,101,27,15,18,0,100176,1038,551,861,1116,1319,1377,249,391,523,626,656
"530330079003","530330079003","530330079003, 53033007900, King, Washington","00","53","033","007900","3",,,,21434,1017,1017,1017,0,33,546,524,22,6,1,3,0,6,0,6,546,155,369,546,62,6,20,42,57,202,0,0,0,546,0,33,70,32,95,0,155,132,23,546,135,4,45,27,70,3,39,50,173,546,413,85,16,0,10,0,88783,1015,791,774,872,1017,1057,350,407,440,524,549
"530330079004","530330079004","530330079004, 53033007900, King, Washington","00","53","033","007900","4",,,,39010.7,1153,1153,1153,0,37.8,873,825,48,29,4,3,0,7,0,5,873,135,690,873,10,11,0,0,87,22,470,11,0,873,33,193,127,70,79,0,135,106,29,873,236,102,9,44,157,26,53,19,227,873,659,101,58,7,0,0,109127,525,710,784,967,1153,1203,525,556,682,825,865
"530330079005","530330079005","530330079005, 53033007900, King, Washington","00","53","033","007900","5",,,,29448.9,1377,1377,1377,0,39.6,996,907,89,64,3,11,0,4,0,7,996,204,703,996,87,0,0,29,141,102,257,0,0,996,63,13,72,102,173,23,204,161,43,996,243,70,104,117,40,89,51,44,238,996,728,129,37,13,0,0,66041,1727,944,1183,1167,1377,1434,618,785,755,907,950
"530330080011","530330080011","530330080011, 53033008001, King, Washington","00","53","033","008001","1",,,,46484.4,1748,1748,1748,0,35.4,1529,1286,243,80,2,63,4,90,0,4,1529,453,833,1529,11,0,0,0,18,28,1076,0,0,1529,16,16,69,92,135,0,453,338,115,1529,380,388,245,321,14,0,0,28,153,1529,962,188,129,7,0,0,149097,2018,551,1195,1471,1748,1826,395,836,1069,1286,1349
"530330080012","530330080012","530330080012, 53033008001, King, Washington","00","53","033","008001","2",,,,36169.3,968,968,968,0,40.9,908,781,127,71,0,3,2,42,1,8,908,190,591,908,0,0,0,0,0,101,567,0,0,908,136,57,99,110,46,0,190,143,47,908,235,131,266,37,82,18,0,0,139,908,644,134,3,0,0,0,72583,409,493,1070,830,968,1013,363,766,661,781,820
"530330080013","530330080013","530330080013, 53033008001, King, Washington","00","53","033","008001","3",,,,13003.3,1272,1272,1272,0,34.3,1008,935,73,22,5,3,0,38,0,5,1008,308,627,1008,24,18,0,23,53,25,631,0,0,1008,0,111,0,45,96,0,308,281,27,1008,271,224,230,62,73,49,16,0,83,1008,724,175,15,21,0,0,120038,6490,106,735,1054,1272,1327,60,485,765,935,979
"530330080014","530330080014","530330080014, 53033008001, King, Washington","00","53","033","008001","4",,,,79438.4,1686,1686,1686,0,37.3,1210,1073,137,41,1,23,2,69,0,1,1210,515,558,1210,38,0,0,0,0,37,913,23,0,1210,32,0,22,62,0,0,515,482,33,1210,292,591,127,103,68,11,0,0,18,1210,795,278,0,0,0,0,123408,6948,42,299,1432,1686,1751,24,197,885,1073,1125
"530330080015","530330080015","530330080015, 53033008001, King, Washington","00","53","033","008001","5",,,,131932,954,954,954,0,32.8,742,662,80,20,9,4,1,45,0,1,742,118,544,742,85,0,0,10,0,0,549,0,0,742,0,0,0,84,118,0,118,100,18,742,226,365,42,21,88,0,0,0,0,742,560,102,0,0,0,0,185395,489,14,100,801,954,994,8,66,549,662,693
"530330080021","530330080021","530330080021, 53033008002, King, Washington","00","53","033","008002","1",,,,50550.3,1998,1998,1998,0,51.6,1445,1269,176,48,20,10,18,74,0,6,1445,254,1015,1445,11,15,10,0,0,27,982,0,0,1445,300,172,228,66,100,38,254,163,91,1445,365,247,24,170,101,23,10,13,492,1445,1014,169,56,30,0,0,112676,8249,913,1618,1758,1998,2068,680,1066,1084,1269,1331
"530330080022","530330080022","530330080022, 53033008002, King, Washington","00","53","033","008002","2",,,,30930.6,1513,1513,1513,0,33.5,1267,1122,145,83,5,2,7,47,0,1,1267,192,930,1267,17,0,0,0,0,17,953,0,0,1267,55,84,33,85,92,91,192,144,48,1267,294,78,360,224,38,39,0,32,202,1267,926,136,60,0,0,0,146129,3510,646,1144,1255,1513,1581,536,841,919,1122,1177
"530330081001","530330081001","530330081001, 53033008100, King, Washington","00","53","033","008100","1",,,,14056,1768,1768,1768,0,38.3,1549,1235,314,57,25,17,8,202,0,5,1549,285,950,1549,0,12,0,0,8,27,1133,0,0,1549,0,0,115,9,110,40,285,179,106,1549,380,352,511,129,0,0,35,0,142,1549,995,169,47,24,0,0,176680,20016,910,1625,1478,1768,1845,579,965,1018,1235,1295
"530330081002","530330081002","530330081002, 53033008100, King, Washington","00","53","033","008100","2",,,,9659.1,1463,1463,1463,0,45.8,792,728,64,18,10,14,0,21,0,1,792,98,630,792,15,0,0,0,0,52,456,0,0,792,232,61,61,0,0,0,98,85,13,792,205,72,0,0,37,0,0,15,463,792,580,89,48,0,11,0,85583,28563,806,1046,1307,1463,1502,249,518,622,728,759
"530330081003","530330081003","530330081003, 53033008100, King, Washington","00","53","033","008100","3",,,,35735.4,1514,1514,1514,0,57.7,1261,1061,200,55,8,39,1,94,0,3,1261,227,834,1261,38,0,0,0,40,6,807,0,0,1261,131,124,49,34,124,14,227,153,74,1261,305,176,258,152,81,0,21,33,235,1261,821,136,86,18,0,0,100687,1453,438,783,1285,1514,1577,279,465,881,1061,1114
"530330082001","530330082001","530330082001, 53033008200, King, Washington","00","53","033","008200","1",,,,10916.2,1051,1051,1051,0,34.1,1066,745,321,105,54,141,7,10,0,4,1066,48,697,1066,10,0,23,13,0,14,666,0,0,1066,25,22,114,64,0,18,48,39,9,1066,306,341,30,0,199,58,31,0,101,1066,672,73,0,0,0,0,100797,18434,1047,1286,883,1051,1095,787,893,615,745,780
"530330082002","530330082002","530330082002, 53033008200, King, Washington","00","53","033","008200","2",,,,68772.3,1620,1620,1620,0,30.8,1186,1111,75,56,7,1,0,9,0,2,1186,53,1058,1186,0,0,8,0,0,0,958,0,0,1186,16,0,91,138,309,0,53,30,23,1186,350,249,39,0,47,0,90,133,278,1186,956,108,40,7,0,0,88658,1672,818,1161,1389,1620,1687,592,765,938,1111,1164
"530330082003","530330082003","530330082003, 53033008200, King, Washington","00","53","033","008200","3",,,,53928.6,1173,1173,1173,0,77.3,991,862,129,61,2,17,18,30,0,1,991,195,667,991,28,27,0,0,0,0,684,0,0,991,10,0,156,0,90,44,195,97,98,991,231,78,0,22,38,131,158,88,245,991,678,129,41,5,9,0,83546,4251,431,428,1008,1173,1223,300,303,726,862,904
"530330083001","530330083001","530330083001, 53033008300, King, Washington","00","53","033","008300","1",,,,26454.2,1122,1122,1122,0,52.9,1083,867,216,40,2,33,11,34,1,95,1083,279,588,1083,52,29,0,9,0,10,667,0,0,1083,110,35,38,191,81,0,279,206,73,1083,234,5,36,223,27,175,96,40,247,1083,664,151,33,19,0,0,89067,2863,1223,1205,933,1122,1173,907,876,712,867,910
"530330083002","530330083002","530330083002, 53033008300, King, Washington","00","53","033","008300","2",,,,38181.3,1881,1881,1881,0,36.8,1422,1315,107,77,4,1,0,22,0,3,1422,202,1113,1422,15,0,0,0,0,9,1080,0,0,1422,0,51,123,231,324,27,202,178,24,1422,352,222,33,103,19,311,58,33,291,1422,1092,188,27,3,0,5,88038,9363,1155,1303,1572,1881,1958,741,861,1076,1315,1378
"530330084001","530330084001","530330084001, 53033008400, King, Washington","00","53","033","008400","1",,,,26029.3,1480,1480,1480,0,31.2,1248,1138,110,72,3,8,0,13,0,14,1248,149,989,1248,0,38,0,13,47,181,294,0,0,1248,58,30,335,259,172,0,149,129,20,1248,326,117,190,12,12,33,45,43,470,1248,952,161,13,12,0,0,83279,1031,1113,1277,1258,1480,1543,818,883,953,1138,1193
"530330084002","530330084002","530330084002, 53033008400, King, Washington","00","53","033","008400","2",,,,29855.2,1717,1717,1717,0,42.2,1312,1215,97,65,4,4,0,21,0,3,1312,190,1025,1312,0,13,0,0,36,54,786,0,0,1312,15,10,94,165,315,0,190,86,104,1312,344,124,91,287,92,93,22,18,241,1312,1013,149,23,30,0,0,99223,8504,1056,1284,1422,1717,1791,721,877,994,1215,1273
"530330084003","530330084003","530330084003, 53033008400, King, Washington","00","53","033","008400","3",,,,38040.7,1269,1269,1269,0,30.2,964,907,57,47,0,1,0,7,0,2,964,75,832,964,17,0,31,0,14,201,240,0,0,964,0,14,168,239,258,0,75,60,15,964,244,43,86,28,91,21,16,39,396,964,784,98,15,5,5,0,105072,9799,1113,1277,1080,1269,1324,818,883,760,907,952
"530330085001","530330085001","530330085001, 53033008500, King, Washington","00","53","033","008500","1",,,,20809.1,1324,1324,1324,0,40.1,1151,776,375,366,1,0,0,7,0,1,1151,75,701,1151,0,0,9,0,5,10,483,0,0,1151,37,0,78,199,273,10,75,29,46,1151,329,333,60,18,95,100,75,46,95,1151,661,93,11,0,6,5,71280,2083,1119,1118,1127,1324,1374,694,577,642,776,812
"530330085002","530330085002","530330085002, 53033008500, King, Washington","00","53","033","008500","2",,,,18530.7,1185,1185,1185,0,33.7,696,644,52,45,1,2,0,3,0,1,696,43,601,696,0,37,0,72,31,14,252,0,0,696,121,0,113,239,55,0,43,42,1,696,179,31,58,0,99,101,94,62,72,696,553,65,8,10,8,0,28174,14099,825,1187,993,1185,1234,439,577,527,644,676
"530330085003","530330085003","530330085003, 53033008500, King, Washington","00","53","033","008500","3",,,,43876.1,2436,2436,2436,0,37.2,482,445,37,5,0,0,0,0,0,32,482,0,445,482,24,0,0,17,8,21,346,0,0,482,295,66,46,12,0,0,0,0,0,482,105,18,15,7,59,142,0,95,41,482,366,32,21,26,0,0,19045,1788,2439,3720,2221,2436,2464,434,415,386,445,461
"530330086001","530330086001","530330086001, 53033008600, King, Washington","00","53","033","008600","1",,,,14406.3,1439,1439,1439,0,29.5,893,829,64,39,0,4,2,1,0,18,893,165,664,893,88,10,101,156,115,111,150,0,0,893,10,0,80,124,144,26,165,118,47,893,240,128,24,49,5,23,50,30,344,893,675,104,22,17,9,2,78449,836,777,858,1207,1439,1501,414,504,686,829,868
"530330086002","530330086002","530330086002, 53033008600, King, Washington","00","53","033","008600","2",,,,29558.6,3002,3002,3002,0,23.2,1024,946,78,32,36,2,0,7,0,1,1024,107,839,1024,0,40,41,0,82,32,278,0,0,1024,42,0,48,94,330,63,107,94,13,1024,260,259,311,82,16,9,36,10,41,1024,795,132,19,0,0,0,54976,1785,1130,2135,2684,3002,3065,91,296,793,946,992
"530330086003","530330086003","530330086003, 53033008600, King, Washington","00","53","033","008600","3",,,,18726.9,1371,1371,1371,0,31.3,719,644,75,37,0,1,0,3,0,34,719,40,604,719,45,24,79,22,52,121,196,6,0,719,78,75,143,102,54,0,40,34,6,719,199,102,12,43,38,11,0,37,277,719,558,58,28,0,0,0,30498,3248,1064,1105,1164,1371,1421,475,472,527,644,676
"530330087001","530330087001","530330087001, 53033008700, King, Washington","00","53","033","008700","1",,,,12304.3,1631,1631,1631,0,35.6,754,687,67,36,5,2,12,1,0,11,754,297,390,754,265,42,69,50,34,169,0,0,0,754,0,12,26,86,134,0,297,241,56,754,167,35,21,65,53,39,36,0,338,754,488,97,33,43,24,2,95841,1546,1319,1534,1404,1631,1701,478,569,581,687,721
"530330087002","530330087002","530330087002, 53033008700, King, Washington","00","53","033","008700","2",,,,20637.3,1307,1307,1307,0,33.7,625,581,44,36,1,1,2,1,0,3,625,173,408,625,146,140,28,61,16,23,128,0,0,625,44,0,64,53,63,0,173,157,16,625,141,92,39,24,59,51,15,15,189,625,448,102,11,15,5,0,91165,1151,823,1019,1112,1307,1363,337,412,488,581,608
"530330087003","530330087003","530330087003, 53033008700, King, Washington","00","53","033","008700","3",,,,18034.5,1567,1567,1567,0,34.8,783,729,54,39,1,9,4,0,0,1,783,261,468,783,261,68,50,73,41,34,29,0,0,783,22,12,112,73,111,41,261,225,36,783,191,71,7,24,61,58,15,30,326,783,545,108,25,46,3,2,111857,1211,1159,1237,1327,1567,1636,497,526,609,729,764
"530330088001","530330088001","530330088001, 53033008800, King, Washington","00","53","033","008800","1",,,,12601.7,1607,1607,1607,0,35.2,709,683,26,10,1,4,2,2,0,7,709,421,262,709,524,27,20,15,29,38,0,18,0,709,0,0,10,42,107,16,421,357,64,709,183,18,20,3,35,24,20,71,335,709,464,104,86,6,0,23,122823,979,1133,1269,1346,1607,1678,425,535,565,683,716
"530330088002","530330088002","530330088002, 53033008800, King, Washington","00","53","033","008800","2",,,,9143.8,1426,1426,1426,0,35.2,658,613,45,19,3,2,2,0,0,19,658,316,297,658,445,64,44,24,13,23,0,0,0,658,6,0,6,19,74,0,316,254,62,658,157,7,7,15,0,18,34,24,396,658,453,59,39,17,11,34,118340,879,1024,1193,1213,1426,1489,440,485,514,613,643
"530330088003","530330088003","530330088003, 53033008800, King, Washington","00","53","033","008800","3",,,,13240.7,1096,1096,1096,0,37.3,515,487,28,8,0,2,1,2,0,15,515,229,258,515,271,52,0,50,29,85,0,0,0,515,0,0,22,51,118,23,229,171,58,515,119,23,11,0,28,22,23,33,256,515,313,43,33,6,60,32,110027,1258,1121,1044,944,1096,1148,415,439,414,487,512
"530330089001","530330089001","530330089001, 53033008900, King, Washington","00","53","033","008900","1",,,,7811.2,1354,1354,1354,0,43.7,789,733,56,12,4,7,2,20,0,11,789,373,360,789,361,0,15,23,93,21,89,0,0,789,0,0,0,53,82,0,373,269,104,789,177,50,27,57,63,135,112,51,117,789,502,112,26,54,28,11,193449,2534,575,1118,1162,1354,1412,342,608,621,733,767
"530330089002","530330089002","530330089002, 53033008900, King, Washington","00","53","033","008900","2",,,,12790.4,1505,1505,1505,0,34.8,662,608,54,25,1,10,2,0,0,16,662,338,270,662,465,126,17,0,0,0,0,0,0,662,0,30,136,20,84,0,338,282,56,662,149,40,106,57,112,19,17,24,138,662,404,98,61,36,9,0,119826,1285,617,1219,1272,1505,1571,202,440,507,608,637
"530330089003","530330089003","530330089003, 53033008900, King, Washington","00","53","033","008900","3",,,,12287.6,1395,1395,1395,0,36.1,662,609,53,33,0,3,2,1,0,14,662,240,369,662,175,77,24,63,37,63,20,0,0,662,0,24,0,15,217,0,240,201,39,662,155,95,45,32,0,84,90,26,135,662,434,105,19,29,19,3,101969,1135,1077,1155,1190,1395,1454,458,477,512,609,638
"530330089004","530330089004","530330089004, 53033008900, King, Washington","00","53","033","008900","4",,,,15590.2,1400,1400,1400,0,38.4,561,523,38,21,0,6,1,3,0,7,561,321,202,561,199,59,162,61,42,0,0,0,0,561,0,0,18,127,0,20,321,273,48,561,128,62,0,16,57,24,55,63,156,561,346,127,45,5,0,0,105108,1198,864,1104,1205,1400,1454,247,338,440,523,548
"530330090001","530330090001","530330090001, 53033009000, King, Washington","00","53","033","009000","1",,,,12645.3,1429,1429,1429,0,36.2,833,758,75,64,1,7,0,1,0,2,833,267,491,833,136,23,65,30,11,23,404,0,0,833,26,44,103,138,104,0,267,225,42,833,226,301,58,63,9,47,13,43,73,833,557,141,25,18,14,3,65456,982,524,783,1214,1429,1491,251,268,636,758,794
"530330090002","530330090002","530330090002, 53033009000, King, Washington","00","53","033","009000","2",,,,10001,2039,2039,2039,0,55.9,1254,1046,208,172,7,6,1,5,0,17,1254,187,859,1254,108,78,31,39,56,71,576,0,0,1254,239,133,65,108,81,13,187,120,67,1254,335,293,42,89,190,34,5,167,99,1254,862,126,28,8,15,7,52542,1386,1375,1351,1711,2039,2121,586,620,856,1046,1097
"530330091001","530330091001","530330091001, 53033009100, King, Washington","00","53","033","009100","1",,,,13052.3,1556,1556,1556,0,53,804,771,33,18,4,1,2,4,0,4,804,25,746,804,34,63,25,18,199,20,268,0,0,804,331,77,76,157,33,0,25,19,6,804,237,115,21,78,0,14,23,126,190,804,649,76,37,9,0,0,48246,984,609,992,1301,1556,1618,254,488,631,771,807
